"Source","Target"
20871615,19553641
20872853,11823860
20872853,12829800
20872853,15829967
20872853,19553641
20877357,19553641
20877358,15829967
20877358,19553641
20877449,11823860
20877666,15829967
20877666,19553641
20889718,12829800
20890303,11823860
20920219,11823860
20920367,12829800
20921380,12829800
20924112,15829967
20924112,19553641
20929878,11823860
20930921,12829800
20932292,12829800
20932344,12829800
20933027,11823860
20935499,19553641
20937636,12829800
20940411,15829967
20941507,15829967
20941507,19553641
20941507,20609467
20942901,19553641
20942953,19553641
20943616,19553641
20946615,11823860
20946619,11823860
20946665,11823860
20946988,11823860
20948301,11823860
20948301,12829800
20948564,11823860
20948704,12829800
20948822,19553641
20953138,15829967
20953138,19553641
20957431,12829800
20964822,11823860
20964822,12829800
20964848,11823860
20971731,11823860
20975063,19553641
20975711,11823860
20975711,12829800
20976249,15829967
20978505,19553641
20979652,12829800
20979652,15829967
20979652,20609467
21034357,19553641
21037379,19553641
21037853,11823860
21037853,15829967
21045072,11823860
21047916,11823860
21047916,12829800
21047916,19553641
21048908,11823860
21048908,12829800
21050422,19553641
21050424,12829800
21050424,15829967
21050424,19553641
21051857,12829800
21052091,15829967
21054854,15829967
21054854,19553641
21057215,12829800
21059271,12829800
21059681,11823860
21059815,11823860
21059815,12829800
21062462,11823860
21062501,11823860
21062821,15829967
21068376,15829967
21068378,15829967
21069385,12829800
21069385,19553641
21069385,20609467
21069451,15829967
21069451,19553641
21070623,11823860
21071226,11823860
21076181,19553641
21076603,11823860
21076603,12829800
21078439,11823860
21080930,20609467
21080935,12829800
21081926,11823860
21082037,11823860
21082037,12829800
21082043,11823860
21083217,11823860
21083217,12829800
21084428,19553641
21085674,11823860
21085674,19553641
21087949,11823860
21088503,12829800
21092082,12829800
21094158,15829967
21094158,19553641
21099359,11823860
21105689,15829967
21105689,19553641
21110851,11823860
21115855,12829800
21118480,12829800
21118481,15829967
21118481,19553641
21118987,11823860
21118987,12829800
21119660,11823860
21124076,15829967
21124076,19553641
21124904,11823860
21124906,19553641
21124932,11823860
21124964,11823860
21124964,12829800
21125682,15829967
21125682,19553641
21125683,11823860
21125683,12829800
21126378,12829800
21127264,12829800
21128316,11823860
21131600,11823860
21135055,19553641
21135504,11823860
21138871,12829800
21138871,15829967
21147047,11823860
21147607,11823860
21147690,12829800
21147910,19553641
21148069,11823860
21148161,11823860
21151129,12829800
21151538,12829800
21151591,11823860
21151863,11823860
