Id,Label,Authority,Hub,modularity_class,pageranks,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree
28808806,,0,0.000503,29,0.000013,0,2,2,0,2,2
28794468,,0,0.000451,29,0.000013,0,1,1,0,1,1
28781235,,0,0.000451,29,0.000013,0,1,1,0,1,1
28706506,,0,0.000451,29,0.000013,0,1,1,0,1,1
28649985,,0,0.000742,8,0.000013,0,5,5,0,5,5
28646528,,0,0.000581,32,0.000013,0,4,4,0,4,4
28615672,,0,0.000451,29,0.000013,0,1,1,0,1,1
28610420,,0,0.000451,29,0.000013,0,1,1,0,1,1
28569838,,0,0.000582,31,0.000013,0,3,3,0,3,3
28542436,,0,0.000452,29,0.000013,0,2,2,0,2,2
28427168,,0,0.000451,29,0.000013,0,1,1,0,1,1
28370323,,0,0.000451,29,0.000013,0,1,1,0,1,1
28358361,,0,0.000459,29,0.000013,0,3,3,0,3,3
28275011,,0,0.000451,29,0.000013,0,1,1,0,1,1
28186989,,0,0.000451,29,0.000013,0,1,1,0,1,1
27912056,,0,0.000451,29,0.000013,0,1,1,0,1,1
27829164,,0,0.000451,29,0.000013,0,1,1,0,1,1
27659691,,0,0.000451,29,0.000013,0,1,1,0,1,1
27386569,,0,0.000451,29,0.000013,0,1,1,0,1,1
27236187,,0,0.000451,29,0.000013,0,1,1,0,1,1
27125728,,0,0.000451,29,0.000013,0,1,1,0,1,1
26927829,,0,0.000492,29,0.000013,0,4,4,0,4,4
26874464,,0,0.000451,29,0.000013,0,1,1,0,1,1
26862208,,0,0.000454,8,0.000013,0,2,2,0,2,2
26579709,,0,0.000451,32,0.000013,0,2,2,0,2,2
26575173,,0,0.000503,29,0.000013,0,2,2,0,2,2
26505547,,0,0.000451,29,0.000013,0,1,1,0,1,1
26282282,,0,0.000451,29,0.000013,0,1,1,0,1,1
26170234,,0,0.000451,29,0.000013,0,1,1,0,1,1
25943391,,0,0.000451,29,0.000013,0,1,1,0,1,1
25938907,,0,0.000451,29,0.000013,0,1,1,0,1,1
25926848,,0,0.000494,29,0.000013,0,3,3,0,3,3
25849366,,0.000023,0.000518,29,0.000074,7,2,9,7,2,9
25800793,,0,0.000451,29,0.000013,0,1,1,0,1,1
25645916,,0,0.000451,29,0.000013,0,1,1,0,1,1
25624349,,0,0.000451,29,0.000013,0,1,1,0,1,1
25592571,,0,0.000451,29,0.000013,0,1,1,0,1,1
25590533,,0,0.000451,29,0.000013,0,1,1,0,1,1
25264941,,0,0.000503,29,0.000013,0,2,2,0,2,2
25260588,,0,0.000451,29,0.000013,0,1,1,0,1,1
25223785,,0,0.000451,29,0.000013,0,1,1,0,1,1
25119862,,0,0.000464,29,0.000013,0,2,2,0,2,2
24848236,,0,0.000451,29,0.000013,0,1,1,0,1,1
24800215,,0,0.000695,31,0.000013,0,4,4,0,4,4
24784841,,0,0.000451,29,0.000013,0,1,1,0,1,1
24780560,,0,0.000451,29,0.000013,0,1,1,0,1,1
24708616,,0,0.000679,41,0.000013,0,3,3,0,3,3
24582502,,0,0.000451,29,0.000013,0,1,1,0,1,1
24550935,,0,0.000451,29,0.000013,0,1,1,0,1,1
24429466,,0,0.000451,29,0.000013,0,1,1,0,1,1
24418621,,0,0.000453,29,0.000013,0,2,2,0,2,2
24411079,,0,0.000451,29,0.000013,0,1,1,0,1,1
24207023,,0,0.000451,29,0.000013,0,1,1,0,1,1
24206455,,0,0.000461,29,0.000013,0,2,2,0,2,2
24171864,,0,0.000451,29,0.000013,0,1,1,0,1,1
23945289,,0,0.000451,29,0.000013,0,1,1,0,1,1
23706822,,0,0.000451,29,0.000013,0,1,1,0,1,1
23656790,,0,0.000451,29,0.000013,0,1,1,0,1,1
23624881,,0,0.000451,29,0.000013,0,1,1,0,1,1
23593005,,0,0.000451,29,0.000013,0,1,1,0,1,1
23397111,,0,0.000451,29,0.000013,0,1,1,0,1,1
23382699,,0,0.000451,29,0.000013,0,1,1,0,1,1
23326344,,0,0.000451,29,0.000013,0,1,1,0,1,1
23270413,,0,0.000451,29,0.000013,0,1,1,0,1,1
23153487,,0,0.000451,29,0.000013,0,1,1,0,1,1
23151140,,0,0.000451,29,0.000013,0,1,1,0,1,1
23119227,,0,0.000451,29,0.000013,0,1,1,0,1,1
22704488,,0,0.000491,29,0.000013,0,2,2,0,2,2
29088855,,0,0,0,0.000013,0,1,1,0,1,1
24217253,,0,0,0,0.000013,0,1,1,0,1,1
23706176,,0,0,0,0.000013,0,1,1,0,1,1
30094284,,0,0.000006,5,0.000013,0,1,1,0,1,1
29309250,,0,0.000006,5,0.000013,0,1,1,0,1,1
26523133,,0,0.000006,5,0.000013,0,1,1,0,1,1
24084766,,0,0.000006,5,0.000013,0,1,1,0,1,1
29162934,,0,0.000016,5,0.000013,0,2,2,0,2,2
24845866,,0,0.000016,5,0.000013,0,1,1,0,1,1
23400601,,0,0.000016,5,0.000013,0,1,1,0,1,1
23065030,,0.000034,0.000016,5,0.000059,7,1,8,7,1,8
22241105,,0.000105,0,5,0.000025,6,0,6,6,0,6
29731887,,0,0,30,0.000013,0,1,1,0,1,1
27144536,,0,0,30,0.000013,0,2,2,0,2,2
25600256,,0,0,30,0.000013,0,1,1,0,1,1
25075270,,0,0,30,0.000013,0,1,1,0,1,1
24387528,,0,0,30,0.000013,0,1,1,0,1,1
27623016,,0,0.000026,0,0.000013,0,1,1,0,1,1
26422378,,0,0.000026,0,0.000013,0,1,1,0,1,1
23240043,,0,0.000026,0,0.000013,0,1,1,0,1,1
29616208,,0,0,14,0.000013,0,1,1,0,1,1
29332455,,0,0,14,0.000013,0,2,2,0,2,2
27390603,,0,0,14,0.000013,0,1,1,0,1,1
26310238,,0,0,14,0.000013,0,1,1,0,1,1
25245383,,0,0,14,0.000013,0,1,1,0,1,1
25225888,,0,0,14,0.000013,0,1,1,0,1,1
24903750,,0,0,14,0.000013,0,1,1,0,1,1
23508638,,0,0,14,0.000013,0,1,1,0,1,1
29029467,,0,0.000089,41,0.000013,0,1,1,0,1,1
27526105,,0,0.000089,41,0.000013,0,1,1,0,1,1
24718516,,0,0.000089,41,0.000013,0,1,1,0,1,1
30364884,,0,0.000881,0,0.000013,0,1,1,0,1,1
30089478,,0,0.001004,0,0.000013,0,2,2,0,2,2
30068487,,0,0.000881,0,0.000013,0,1,1,0,1,1
30055028,,0,0.000881,0,0.000013,0,1,1,0,1,1
29780777,,0,0.000881,0,0.000013,0,1,1,0,1,1
29445866,,0,0.000881,0,0.000013,0,1,1,0,1,1
29049607,,0.001172,0.002214,0,0.000068,10,4,14,10,4,14
28978132,,0,0.003303,41,0.000013,0,5,5,0,5,5
28630051,,0,0.001613,0,0.000013,0,7,7,0,7,7
27769273,,0,0.002105,0,0.000013,0,3,3,0,3,3
27689695,,0,0.000881,0,0.000013,0,1,1,0,1,1
27215391,,0,0.002221,51,0.000013,0,6,6,0,6,6
27110476,,0,0.000881,0,0.000013,0,1,1,0,1,1
26747452,,0,0.001085,0,0.000013,0,3,3,0,3,3
26463438,,0,0.000998,0,0.000013,0,3,3,0,3,3
26310369,,0.000042,0.001075,28,0.000039,6,5,11,6,5,11
26228058,,0,0.000881,0,0.000013,0,1,1,0,1,1
25823848,,0,0.001071,28,0.000013,0,4,4,0,4,4
23913208,,0,0.000881,0,0.000013,0,1,1,0,1,1
23904761,,0,0.001033,41,0.000013,0,2,2,0,2,2
23845225,,0,0.000881,0,0.000013,0,1,1,0,1,1
23382860,,0,0.000881,0,0.000013,0,1,1,0,1,1
29325566,,0,0,2,0.000013,0,1,1,0,1,1
23825930,,0,0,2,0.000013,0,1,1,0,1,1
30127874,,0,0,54,0.000013,0,1,1,0,1,1
22279619,,0,0,54,0.000264,24,0,24,24,0,24
30042885,,0,0,54,0.000013,0,1,1,0,1,1
29925812,,0,0,54,0.000013,0,1,1,0,1,1
29535262,,0,0,54,0.000013,0,1,1,0,1,1
29434697,,0,0,54,0.000013,0,1,1,0,1,1
29286139,,0,0,54,0.000013,0,1,1,0,1,1
28771075,,0,0,54,0.000013,0,1,1,0,1,1
28586067,,0,0,54,0.000013,0,1,1,0,1,1
28446188,,0,0,54,0.000013,0,1,1,0,1,1
28036296,,0,0,54,0.000013,0,1,1,0,1,1
27582552,,0,0,54,0.000013,0,1,1,0,1,1
27488872,,0,0,54,0.000013,0,1,1,0,1,1
26528041,,0,0,54,0.000013,0,1,1,0,1,1
26046466,,0,0,54,0.000013,0,1,1,0,1,1
25530715,,0,0,54,0.000013,0,1,1,0,1,1
24642627,,0,0,54,0.000013,0,1,1,0,1,1
23970935,,0,0,54,0.000013,0,1,1,0,1,1
23807222,,0,0,54,0.000013,0,1,1,0,1,1
23370395,,0,0,54,0.000013,0,1,1,0,1,1
23226679,,0,0,54,0.000013,0,1,1,0,1,1
23071715,,0,0,54,0.000013,0,1,1,0,1,1
22867945,,0,0,54,0.000013,0,1,1,0,1,1
29330466,,0,0.000177,32,0.000013,0,1,1,0,1,1
29327913,,0,0.000375,32,0.000013,0,3,3,0,3,3
28890935,,0,0.000177,32,0.000013,0,1,1,0,1,1
28697345,,0,0.000177,32,0.000013,0,1,1,0,1,1
27841728,,0,0.000941,32,0.000013,0,2,2,0,2,2
27799799,,0,0.000314,32,0.000013,0,3,3,0,3,3
27428646,,0.000013,0.000417,32,0.000088,9,3,12,9,3,12
26866698,,0,0.000234,32,0.000013,0,2,2,0,2,2
26745694,,0.001805,0.003279,5,0.000018,4,5,9,4,5,9
26536871,,0,0.000189,35,0.000013,0,2,2,0,2,2
26285766,,0,0.000177,32,0.000013,0,1,1,0,1,1
25847929,,0.002565,0.000935,31,0.000194,39,3,42,39,3,42
25689628,,0,0.000244,32,0.000013,0,2,2,0,2,2
24975604,,0,0.000244,32,0.000013,0,2,2,0,2,2
24392349,,0.000224,0.000177,32,0.000224,29,1,30,29,1,30
23687621,,0,0.000177,32,0.000013,0,1,1,0,1,1
23451039,,0,0.000177,32,0.000013,0,1,1,0,1,1
30166553,,0,0.000014,32,0.000013,0,1,1,0,1,1
28588601,,0,0.000014,32,0.000013,0,1,1,0,1,1
27207471,,0,0.000016,32,0.000013,0,2,2,0,2,2
26678268,,0.000003,0.000014,32,0.000082,7,1,8,7,1,8
24613357,,0,0.000014,32,0.000013,0,1,1,0,1,1
24129246,,0,0.000014,32,0.000013,0,1,1,0,1,1
22988450,,0,0.000014,32,0.000013,0,1,1,0,1,1
30275714,,0,0.000002,0,0.000013,0,1,1,0,1,1
25937855,,0,0.000002,0,0.000013,0,1,1,0,1,1
24834277,,0,0.000002,0,0.000013,0,1,1,0,1,1
29177593,,0,0.000003,5,0.000013,0,1,1,0,1,1
28327601,,0,0.000017,2,0.000013,0,2,2,0,2,2
28153719,,0,0.000015,2,0.000013,0,1,1,0,1,1
28139749,,0,0.000031,2,0.000013,0,3,3,0,3,3
27639558,,0,0.000015,2,0.000013,0,1,1,0,1,1
27476724,,0,0.00003,2,0.000013,0,2,2,0,2,2
27412732,,0,0.000046,0,0.000013,0,2,2,0,2,2
26909336,,0,0.00003,2,0.000013,0,2,2,0,2,2
26663100,,0,0.000015,2,0.000013,0,1,1,0,1,1
26203276,,0,0.000015,2,0.000013,0,1,1,0,1,1
26203258,,0,0.000015,1,0.000013,0,2,2,0,2,2
25466287,,0,0.00003,2,0.000013,0,2,2,0,2,2
25307299,,0,0.000015,2,0.000013,0,1,1,0,1,1
25184114,,0,0.000016,2,0.000013,0,3,3,0,3,3
24959384,,0,0.000015,2,0.000013,0,1,1,0,1,1
24705261,,0,0.000015,2,0.000013,0,1,1,0,1,1
23342018,,0,0.000015,2,0.000013,0,1,1,0,1,1
23275252,,0,0.000015,2,0.000013,0,1,1,0,1,1
23259501,,0,0.000015,2,0.000013,0,1,1,0,1,1
22737080,,0.000651,0.000015,2,0.000068,14,1,15,14,1,15
30065170,,0,0.000012,32,0.000013,0,1,1,0,1,1
28059163,,0,0.000012,32,0.000013,0,1,1,0,1,1
26470602,,0,0.000012,32,0.000013,0,1,1,0,1,1
26386198,,0,0.000012,32,0.000013,0,1,1,0,1,1
26258919,,0,0.000012,32,0.000013,0,1,1,0,1,1
25741004,,0,0.000012,32,0.000013,0,1,1,0,1,1
25407941,,0,0.000012,32,0.000013,0,1,1,0,1,1
24787290,,0,0.000012,32,0.000013,0,1,1,0,1,1
24766371,,0,0.000012,32,0.000013,0,1,1,0,1,1
24559173,,0,0.000012,32,0.000013,0,1,1,0,1,1
24462114,,0,0.000012,32,0.000013,0,1,1,0,1,1
24449862,,0,0.000012,32,0.000013,0,1,1,0,1,1
23374533,,0,0.000012,32,0.000013,0,1,1,0,1,1
23117821,,0,0.000012,32,0.000013,0,1,1,0,1,1
22824368,,0,0.000012,32,0.000013,0,1,1,0,1,1
30344696,,0,0.000003,0,0.000013,0,1,1,0,1,1
22315424,,0.000115,0,0,0.001179,113,0,113,113,0,113
30342533,,0,0.000003,0,0.000013,0,1,1,0,1,1
30115973,,0,0.000004,0,0.000013,0,2,2,0,2,2
30018566,,0,0.000003,0,0.000013,0,1,1,0,1,1
29928346,,0,0.000003,0,0.000013,0,1,1,0,1,1
29868122,,0,0.000003,0,0.000013,0,1,1,0,1,1
29854719,,0,0.000003,0,0.000013,0,1,1,0,1,1
29805754,,0,0.000003,0,0.000013,0,1,1,0,1,1
29290778,,0,0.000003,0,0.000013,0,1,1,0,1,1
29246496,,0,0.000003,0,0.000013,0,1,1,0,1,1
29109942,,0,0.000003,0,0.000013,0,2,2,0,2,2
29068983,,0,0.000003,0,0.000013,0,1,1,0,1,1
28966883,,0,0.000003,0,0.000013,0,1,1,0,1,1
28827639,,0,0.000003,0,0.000013,0,1,1,0,1,1
28795052,,0,0.000003,0,0.000013,0,1,1,0,1,1
28626800,,0,0.000003,0,0.000013,0,1,1,0,1,1
28512126,,0,0.000003,0,0.000013,0,1,1,0,1,1
28402752,,0,0.000003,2,0.000013,0,2,2,0,2,2
28160548,,0,0.000003,0,0.000013,0,1,1,0,1,1
28145100,,0,0.000003,0,0.000013,0,1,1,0,1,1
28106823,,0,0.000003,0,0.000013,0,1,1,0,1,1
28103887,,0,0.000003,0,0.000013,0,1,1,0,1,1
28005467,,0,0.000003,0,0.000013,0,1,1,0,1,1
27926533,,0,0.000003,0,0.000013,0,1,1,0,1,1
27897201,,0,0.000003,0,0.000013,0,1,1,0,1,1
27782067,,0,0.000003,0,0.000013,0,1,1,0,1,1
27721895,,0,0.000003,0,0.000013,0,1,1,0,1,1
27629831,,0,0.000003,0,0.000013,0,1,1,0,1,1
27608715,,0,0.000003,0,0.000013,0,1,1,0,1,1
27579604,,0,0.000003,0,0.000013,0,1,1,0,1,1
27551267,,0,0.000003,0,0.000013,0,1,1,0,1,1
27433802,,0,0.000003,0,0.000013,0,1,1,0,1,1
27374087,,0,0.000003,0,0.000013,0,1,1,0,1,1
27300436,,0,0.000003,0,0.000013,0,1,1,0,1,1
27293381,,0,0.000003,0,0.000013,0,1,1,0,1,1
27223464,,0,0.000003,0,0.000013,0,1,1,0,1,1
26989421,,0,0.000003,0,0.000013,0,1,1,0,1,1
26933805,,0,0.000003,0,0.000013,0,1,1,0,1,1
26902536,,0,0.000003,0,0.000013,0,1,1,0,1,1
26821020,,0,0.000003,0,0.000013,0,1,1,0,1,1
26779312,,0,0.000003,0,0.000013,0,1,1,0,1,1
26685283,,0,0.000003,0,0.000013,0,2,2,0,2,2
26657485,,0,0.000003,0,0.000013,0,1,1,0,1,1
26629015,,0,0.000003,0,0.000013,0,1,1,0,1,1
26537449,,0,0.000003,0,0.000013,0,1,1,0,1,1
26507842,,0,0.000003,0,0.000013,0,1,1,0,1,1
26473850,,0,0.000003,0,0.000013,0,1,1,0,1,1
26438643,,0,0.000003,0,0.000013,0,1,1,0,1,1
26317116,,0,0.000003,0,0.000013,0,1,1,0,1,1
26158897,,0,0.000003,0,0.000013,0,1,1,0,1,1
26146543,,0,0.000003,0,0.000013,0,1,1,0,1,1
26062749,,0,0.000015,35,0.000013,0,2,2,0,2,2
26052481,,0,0.000003,0,0.000013,0,1,1,0,1,1
26009703,,0,0.000003,0,0.000013,0,1,1,0,1,1
25960691,,0,0.000003,0,0.000013,0,1,1,0,1,1
25849621,,0,0.000004,0,0.000013,0,2,2,0,2,2
25760330,,0,0.000003,0,0.000013,0,1,1,0,1,1
25722304,,0,0.000003,0,0.000013,0,1,1,0,1,1
25559953,,0,0.000003,0,0.000013,0,1,1,0,1,1
25504437,,0,0.000003,0,0.000013,0,1,1,0,1,1
25491321,,0,0.000003,0,0.000013,0,1,1,0,1,1
25477749,,0,0.000003,0,0.000013,0,1,1,0,1,1
25459350,,0,0.000003,0,0.000013,0,1,1,0,1,1
25426255,,0,0.000003,0,0.000013,0,1,1,0,1,1
25406994,,0,0.000082,0,0.000013,0,3,3,0,3,3
25223380,,0,0.000003,0,0.000013,0,1,1,0,1,1
25220353,,0,0.000003,0,0.000013,0,1,1,0,1,1
25216122,,0,0.000003,0,0.000013,0,1,1,0,1,1
25205039,,0,0.000003,0,0.000013,0,1,1,0,1,1
25174799,,0,0.000003,0,0.000013,0,1,1,0,1,1
25050175,,0,0.000003,0,0.000013,0,1,1,0,1,1
25046105,,0,0.000003,0,0.000013,0,1,1,0,1,1
24909053,,0,0.000003,0,0.000013,0,1,1,0,1,1
24863696,,0,0.000245,32,0.000013,0,2,2,0,2,2
24811921,,0,0.000003,0,0.000013,0,1,1,0,1,1
24725360,,0,0.000003,0,0.000013,0,1,1,0,1,1
24632820,,0,0.000003,0,0.000013,0,1,1,0,1,1
24599520,,0,0.000003,0,0.000013,0,1,1,0,1,1
24589910,,0,0.000003,0,0.000013,0,1,1,0,1,1
24586608,,0,0.000003,0,0.000013,0,1,1,0,1,1
24512620,,0,0.000003,0,0.000013,0,1,1,0,1,1
24498150,,0,0.000003,0,0.000013,0,1,1,0,1,1
24479446,,0,0.000003,0,0.000013,0,1,1,0,1,1
24403841,,0,0.000003,0,0.000013,0,1,1,0,1,1
24400121,,0,0.000003,0,0.000013,0,1,1,0,1,1
24358187,,0,0.000003,0,0.000013,0,1,1,0,1,1
24350289,,0,0.000003,0,0.000013,0,1,1,0,1,1
24330780,,0,0.000003,0,0.000013,0,1,1,0,1,1
24284394,,0,0.000003,0,0.000013,0,1,1,0,1,1
24250234,,0,0.000003,0,0.000013,0,1,1,0,1,1
24116077,,0,0.000003,0,0.000013,0,1,1,0,1,1
23957009,,0,0.000003,0,0.000013,0,1,1,0,1,1
23939688,,0,0.000003,0,0.000013,0,1,1,0,1,1
23752191,,0,0.000003,0,0.000013,0,1,1,0,1,1
23589849,,0,0.000485,0,0.000013,0,2,2,0,2,2
23477556,,0,0.000485,0,0.000013,0,2,2,0,2,2
23465882,,0,0.000003,0,0.000013,0,1,1,0,1,1
23427895,,0,0.000003,0,0.000013,0,1,1,0,1,1
23405235,,0,0.000003,0,0.000013,0,1,1,0,1,1
23291983,,0,0.000003,0,0.000013,0,1,1,0,1,1
23281739,,0,0.000003,0,0.000013,0,1,1,0,1,1
23200856,,0,0.000003,0,0.000013,0,1,1,0,1,1
23200134,,0,0.000003,0,0.000013,0,1,1,0,1,1
23174106,,0,0.000003,0,0.000013,0,1,1,0,1,1
23060440,,0,0.000003,0,0.000013,0,1,1,0,1,1
22952942,,0,0.000003,0,0.000013,0,1,1,0,1,1
22684369,,0,0.000003,0,0.000013,0,1,1,0,1,1
22547075,,0,0.000003,0,0.000013,0,1,1,0,1,1
24985359,,0,0.000015,5,0.000013,0,1,1,0,1,1
23583311,,0,0.000015,5,0.000013,0,1,1,0,1,1
22911325,,0,0.000015,5,0.000013,0,1,1,0,1,1
30126895,,0,0.000012,8,0.000013,0,1,1,0,1,1
30108253,,0,0.000012,8,0.000013,0,1,1,0,1,1
29675925,,0,0.000012,8,0.000013,0,1,1,0,1,1
29212307,,0,0.000012,8,0.000013,0,1,1,0,1,1
28899199,,0,0.000012,8,0.000013,0,1,1,0,1,1
28416489,,0,0.000012,8,0.000013,0,1,1,0,1,1
27561354,,0,0.000012,8,0.000013,0,1,1,0,1,1
27404485,,0,0.000012,8,0.000013,0,1,1,0,1,1
27313980,,0,0.000012,8,0.000013,0,1,1,0,1,1
27216826,,0,0.000012,8,0.000013,0,1,1,0,1,1
27091842,,0,0.000012,8,0.000013,0,1,1,0,1,1
26697129,,0,0.000012,8,0.000013,0,1,1,0,1,1
26281945,,0,0.000012,8,0.000013,0,1,1,0,1,1
25879528,,0,0.000012,8,0.000013,0,1,1,0,1,1
25775529,,0,0.000012,8,0.000013,0,1,1,0,1,1
25540678,,0,0.000012,8,0.000013,0,1,1,0,1,1
25467193,,0,0.000012,8,0.000013,0,1,1,0,1,1
25378586,,0,0.000012,8,0.000013,0,1,1,0,1,1
24681086,,0,0.000012,8,0.000013,0,1,1,0,1,1
24322982,,0,0.000012,8,0.000013,0,1,1,0,1,1
24315093,,0,0.000012,8,0.000013,0,1,1,0,1,1
24142871,,0,0.000012,8,0.000013,0,1,1,0,1,1
24127568,,0,0.000012,8,0.000013,0,1,1,0,1,1
23892546,,0,0.000012,8,0.000013,0,1,1,0,1,1
23434765,,0,0.000012,8,0.000013,0,1,1,0,1,1
23382044,,0,0.000012,8,0.000013,0,1,1,0,1,1
23272301,,0,0.000012,8,0.000013,0,1,1,0,1,1
23109674,,0,0.000012,8,0.000013,0,1,1,0,1,1
22904695,,0,0.000012,8,0.000013,0,1,1,0,1,1
30250201,,0,0.000041,29,0.000013,0,1,1,0,1,1
22344029,,0.001804,0,29,0.001211,128,0,128,128,0,128
29955025,,0,0.000048,19,0.000013,0,3,3,0,3,3
29895741,,0,0.000044,29,0.000013,0,2,2,0,2,2
29860520,,0,0.000041,29,0.000013,0,1,1,0,1,1
29459768,,0,0.000041,29,0.000013,0,1,1,0,1,1
29432179,,0,0.000041,29,0.000013,0,1,1,0,1,1
29416038,,0,0.000041,29,0.000013,0,1,1,0,1,1
29323619,,0,0.000041,29,0.000013,0,1,1,0,1,1
29253183,,0,0.000241,29,0.000013,0,4,4,0,4,4
29156680,,0,0.000041,29,0.000013,0,1,1,0,1,1
29140459,,0,0.000041,29,0.000013,0,2,2,0,2,2
29112893,,0,0.000041,29,0.000013,0,1,1,0,1,1
29035510,,0,0.000041,29,0.000013,0,1,1,0,1,1
29030393,,0,0.000206,8,0.000013,0,3,3,0,3,3
28852223,,0,0.000041,29,0.000013,0,1,1,0,1,1
28732598,,0,0.000041,29,0.000013,0,1,1,0,1,1
28715428,,0,0.000044,29,0.000013,0,2,2,0,2,2
28710288,,0,0.000041,29,0.000013,0,1,1,0,1,1
28666352,,0,0.00005,29,0.000013,0,2,2,0,2,2
28644387,,0,0.000044,29,0.000013,0,2,2,0,2,2
28572115,,0,0.000041,29,0.000013,0,1,1,0,1,1
28388652,,0,0.000041,29,0.000013,0,1,1,0,1,1
28337968,,0,0.000041,29,0.000013,0,1,1,0,1,1
28334903,,0,0.000041,29,0.000013,0,1,1,0,1,1
28272405,,0,0.000041,29,0.000013,0,1,1,0,1,1
28087713,,0,0.000041,29,0.000013,0,1,1,0,1,1
27991914,,0,0.000041,29,0.000013,0,1,1,0,1,1
27980086,,0,0.000041,29,0.000013,0,1,1,0,1,1
27851963,,0,0.000041,29,0.000013,0,1,1,0,1,1
27849576,,0,0.000041,29,0.000013,0,1,1,0,1,1
27635653,,0,0.000041,29,0.000013,0,1,1,0,1,1
27552991,,0,0.000041,29,0.000013,0,1,1,0,1,1
27550810,,0,0.000041,29,0.000013,0,1,1,0,1,1
27503537,,0,0.000044,32,0.000013,0,2,2,0,2,2
27462432,,0,0.000041,29,0.000013,0,1,1,0,1,1
27315426,,0,0.000041,29,0.000013,0,1,1,0,1,1
27315300,,0,0.000041,29,0.000013,0,1,1,0,1,1
27053300,,0,0.000114,29,0.000013,0,2,2,0,2,2
27048167,,0,0.000041,29,0.000013,0,1,1,0,1,1
26966248,,0,0.000041,29,0.000013,0,1,1,0,1,1
26927092,,0,0.000041,29,0.000013,0,1,1,0,1,1
26682798,,0,0.000041,29,0.000013,0,1,1,0,1,1
26673700,,0,0.00011,29,0.000013,0,3,3,0,3,3
26575170,,0,0.000041,29,0.000013,0,1,1,0,1,1
26529031,,0,0.000044,29,0.000013,0,2,2,0,2,2
26502057,,0,0.000041,29,0.000013,0,1,1,0,1,1
26460974,,0,0.000041,29,0.000013,0,1,1,0,1,1
26454783,,0,0.000041,29,0.000013,0,1,1,0,1,1
26430155,,0,0.000041,29,0.000013,0,1,1,0,1,1
26429064,,0,0.000041,29,0.000013,0,1,1,0,1,1
26170322,,0,0.000041,29,0.000013,0,1,1,0,1,1
26004182,,0,0.000041,29,0.000013,0,1,1,0,1,1
25984354,,0,0.000041,29,0.000013,0,1,1,0,1,1
25977774,,0,0.000041,29,0.000013,0,1,1,0,1,1
25938567,,0,0.000041,29,0.000013,0,1,1,0,1,1
25373910,,0,0.000041,29,0.000013,0,1,1,0,1,1
25307932,,0,0.000041,29,0.000013,0,1,1,0,1,1
25217585,,0,0.000041,29,0.000013,0,1,1,0,1,1
25128619,,0,0.000041,29,0.000013,0,1,1,0,1,1
25030905,,0,0.000041,29,0.000013,0,1,1,0,1,1
24934636,,0,0.000041,29,0.000013,0,1,1,0,1,1
24931610,,0,0.000041,29,0.000013,0,1,1,0,1,1
24887097,,0,0.000041,29,0.000013,0,1,1,0,1,1
24811242,,0,0.000041,29,0.000013,0,1,1,0,1,1
24794811,,0,0.000041,29,0.000013,0,1,1,0,1,1
24750045,,0,0.000041,29,0.000013,0,1,1,0,1,1
24692659,,0,0.000041,29,0.000013,0,1,1,0,1,1
24682826,,0,0.000063,41,0.000013,0,2,2,0,2,2
24550317,,0,0.000041,29,0.000013,0,1,1,0,1,1
24454762,,0,0.000041,29,0.000013,0,1,1,0,1,1
24410894,,0,0.000041,29,0.000013,0,1,1,0,1,1
24332808,,0,0.000041,29,0.000013,0,1,1,0,1,1
24183448,,0,0.000041,29,0.000013,0,1,1,0,1,1
24049082,,0,0.000041,29,0.000013,0,1,1,0,1,1
24003211,,0,0.000066,8,0.000013,0,2,2,0,2,2
23967007,,0,0.000041,29,0.000013,0,1,1,0,1,1
23833192,,0,0.000041,29,0.000013,0,1,1,0,1,1
23811269,,0,0.000041,29,0.000013,0,1,1,0,1,1
23761808,,0,0.000041,29,0.000013,0,1,1,0,1,1
23739767,,0,0.000041,29,0.000013,0,1,1,0,1,1
23707624,,0,0.000041,29,0.000013,0,1,1,0,1,1
23684639,,0,0.000041,29,0.000013,0,1,1,0,1,1
23577092,,0,0.000041,29,0.000013,0,1,1,0,1,1
23530265,,0,0.000041,29,0.000013,0,1,1,0,1,1
23520512,,0,0.000041,29,0.000013,0,1,1,0,1,1
23509290,,0,0.000041,29,0.000013,0,1,1,0,1,1
23153064,,0,0.000041,29,0.000013,0,1,1,0,1,1
23036328,,0,0.000041,29,0.000013,0,1,1,0,1,1
22941645,,0,0.000041,29,0.000013,0,1,1,0,1,1
22902297,,0,0.000041,29,0.000013,0,1,1,0,1,1
22893507,,0,0.000041,29,0.000013,0,1,1,0,1,1
22343343,,0,0.000041,29,0.000013,0,1,1,0,1,1
29126396,,0.000001,0.000009,0,0.000015,1,2,3,1,2,3
28031860,,0,0.000007,0,0.000013,0,1,1,0,1,1
27473440,,0.000068,0.000007,0,0.00004,6,1,7,6,1,7
26957081,,0,0.000007,0,0.000013,0,1,1,0,1,1
26252280,,0,0.000007,0,0.000013,0,1,1,0,1,1
26073781,,0,0.000047,0,0.000013,0,3,3,0,3,3
25633981,,0,0.000007,0,0.000013,0,1,1,0,1,1
25611573,,0,0.000007,0,0.000013,0,1,1,0,1,1
25658628,,0,0,22,0.000013,0,1,1,0,1,1
27833082,,0,0.00004,0,0.000013,0,1,1,0,1,1
