"Source","Target"
20484228,15494428
20484699,15494428
20485546,18048652
20490366,15494428
20495573,18048652
20495576,8145033
20497537,16603398
20501702,10837071
20501935,18022362
20501935,18022363
20504283,15494428
20504286,15494428
20507977,14525967
20508147,18048652
20509710,18048652
20513744,8145033
20515923,14525967
20516212,18048652
20519410,18048652
20523058,14525967
20525442,15494428
20532807,16603398
20538615,10837071
20539307,18022362
20539307,18022363
20539755,8145033
20542322,10837071
20544124,18048652
20545613,18048652
20547836,18022362
20547836,18022363
20548783,18048652
20553411,10837071
20554044,8145033
20554518,15494428
20557101,18048652
20560044,18048652
20565882,8145033
20566692,14525967
20573305,15494428
20576118,18022362
20576118,18022363
20576605,10837071
20577214,16603398
20578897,18048652
20584313,18022362
20584313,18022363
20584979,10837071
20585034,14525967
20585401,15494428
20585448,10837071
20586810,14525967
20592027,14525967
20592069,14525967
20592078,8145033
20592098,10837071
20592241,10837071
20594301,18048652
20597105,15494428
20600575,15494428
20601304,15494428
20606248,10837071
20613834,18048652
20622174,15494428
20622507,8145033
20625487,14525967
20625504,8145033
20628526,15494428
20630862,18048652
20632858,18048652
20633310,10837071
20634424,10837071
20634957,14525967
20636807,16603398
20637124,8145033
20648647,14525967
20649549,10837071
20652007,8145033
20661281,15494428
20664081,18022362
20664529,15494428
20664596,18048652
20667824,18022362
20667824,18022363
20667985,10837071
20668140,14525967
20671747,18022362
20671939,8145033
20677802,18022363
20682767,18022362
20682767,18022363
20682784,10837071
20683954,18022362
20683954,18022363
20684551,18022362
20684551,18022363
20684982,15494428
20685151,18022362
20685151,18022363
20685657,14525967
20686703,10837071
20687925,14525967
20689855,8145033
20692251,10837071
20702623,8145033
20702623,10837071
20704571,18022362
20704571,18022363
20708022,10837071
20710027,10837071
20711262,8145033
20716963,18048652
20719877,18048652
20720260,18048652
20720575,10837071
20723803,15494428
20724665,10837071
20725586,18048652
20727784,15494428
20729332,8145033
20731017,10837071
20731797,14525967
20733204,8145033
20734355,15494428
20799954,18048652
20800708,10837071
20805415,14525967
20814238,18022363
20816818,15494428
20817427,18022362
20817427,18022363
20817776,14525967
20818445,15494428
20820775,14525967
20823192,10837071
20824184,8145033
20828588,15494428
20828719,15494428
20829435,18048652
20832340,8145033
20833815,10837071
20835247,18048652
20836019,18048652
20837656,18048652
20837698,18022362
20837698,18022363
20838330,15494428
20841497,18048652
20843204,18048652
20843787,18048652
20844054,10837071
20845110,10837071
20845110,16603398
20846162,15494428
20851351,10837071
20852987,16603398
20858276,18048652
20860821,18048652
20861222,8145033
20862547,18022362
20862547,18022363
20868472,16603398
20868762,18022362
20869073,15494428
20870897,10837071
20870935,14525967
20876353,14525967
20884711,15494428
20886002,18048652
20887213,15494428
20888336,8145033
20890174,15494428
20920165,8145033
20920300,18048652
20923877,16603398
20923877,18022362
20930110,16603398
20932476,16603398
20939105,10837071
20941614,15494428
20944551,18048652
20948609,18022362
20948609,18022363
20951133,18022362
20951133,18022363
20954235,18022362
20954235,18022363
20955701,15494428
20956527,18022362
20956527,18022363
20957035,18022362
20957035,18022363
20965416,18048652
20969594,10837071
20975042,10837071
20976148,18048652
20979138,15494428
20980501,10837071
21029443,18048652
21029863,8145033
21034976,10837071
21036898,10837071
21037949,8145033
21039466,8145033
21040358,10837071
21041645,8145033
21045193,18048652
21046675,10837071
21048196,18022362
21048846,15494428
21048855,15494428
21048983,18022362
21048983,18022363
21049042,18048652
21050099,15494428
21051666,15494428
21052097,18022362
21052097,18022363
21054781,8145033
21056730,8145033
21057537,18048652
21058931,15494428
21061422,10837071
21067601,14525967
21068249,14525967
21071440,10837071
21072140,14525967
21076367,10837071
21076466,10837071
21077850,10837071
21080925,15494428
21081903,18022362
21081903,18022363
21084670,14525967
21085494,8145033
21087476,8145033
21088248,10837071
21091630,15494428
21092113,8145033
21092149,15494428
21094161,10837071
21102550,16603398
21106215,10837071
21111841,10837071
21111841,16603398
21113130,10837071
21113135,16603398
21113135,18022362
21113135,18022363
21113390,16603398
21113390,18022362
21115493,10837071
21118505,14525967
21118556,10837071
21119000,16603398
21119682,16603398
21127008,18048652
21127072,10837071
21132055,15494428
21135870,16603398
21135870,18022362
21135870,18022363
21135871,16603398
21135871,18022363
21135874,10837071
21138578,10837071
21142213,18048652
21149447,14525967
21149590,8145033
21151480,18022362
21151480,18022363
21152357,18022362
21152357,18022363
21153312,16603398
21155976,15494428
21159814,18048652
21165245,14525967
21167041,14525967
21168777,16603398
21169470,14525967
21172025,18048652
21173796,10837071
21173796,18022362
21173796,18022363
21175414,10837071
21177807,8145033
21177808,10837071
21179438,14525967
21179465,8145033
21185211,18022362
21187856,16603398
21189224,18048652
21194351,10837071
21194351,16603398
21197274,8145033
21197653,18048652
21198642,15494428
21199333,15494428
21199896,14525967
21200404,10837071
21203464,8145033
21205279,18048652
21208205,8145033
21211536,18022362
21216243,16603398
21216960,8145033
21216975,14525967
21218343,14525967
21224428,10837071
21224476,14525967
21232018,16603398
21232018,18022362
21232657,18048652
21234272,15494428
21234362,14525967
21242120,18022362
21242120,18022363
21246541,8145033
21247385,10837071
21248104,18048652
21248750,14525967
21251217,15494428
21255158,15494428
21255407,8145033
21255624,14525967
21256055,10837071
21261648,18048652
21264307,15494428
21266552,10837071
21267511,10837071
21269437,14525967
21270150,14525967
21272343,15494428
21273489,18022362
21273489,18022363
21278349,14525967
21278451,18048652
21282106,18048652
21282353,18022362
21282353,18022363
21282629,16603398
21283145,18022362
21283541,18048652
21288568,15494428
21288996,14525967
21293511,10837071
21307340,16603398
21307844,18048652
21307877,14525967
21311220,18048652
21311629,18048652
21314915,18048652
21327047,15494428
21330376,10837071
21331077,18022362
21331077,18022363
21331078,16603398
21338499,14525967
21338515,15494428
21339290,18022362
21339290,18022363
21345951,14525967
21345992,14525967
21347231,10837071
21352202,15494428
21359843,10837071
21359843,16603398
21364643,15494428
21364655,18022362
21364655,18022363
21365122,15494428
21372226,18022362
21372226,18022363
21375733,18048652
21383050,14525967
21383073,18048652
21385372,15494428
21389131,10837071
21393245,18022362
21393245,18022363
21393326,15494428
21399639,10837071
21402702,10837071
21408163,8145033
21408173,16603398
21412439,14525967
21418185,10837071
21430048,10837071
21434881,10837071
21435392,10837071
21437189,15494428
21437279,18048652
21443232,18022362
21443232,18022363
21444662,8145033
21451141,15494428
21461395,18048652
21462933,18022362
21462933,18022363
21464084,8145033
21471235,14525967
21474672,18048652
21475701,10837071
21479220,10837071
21482786,18022362
21483685,18048652
21486491,18048652
21486751,18048652
21490154,14525967
21490678,18022362
21490678,18022363
21490936,18048652
21492060,15494428
21494611,10837071
21497890,10837071
21501511,8145033
21502374,16603398
21502591,8145033
21506195,15494428
21506921,18048652
21512648,15494428
21515361,18048652
21518959,18048652
21524386,14525967
21525013,16603398
21525013,18022362
21533108,14525967
21533162,8145033
21536841,18048652
21536868,18048652
21537368,18048652
21544902,15494428
21546914,16603398
21547113,15494428
21547117,15494428
21548778,18048652
21548916,10837071
21551240,10837071
21552306,18048652
21562444,15494428
21567394,18048652
21568677,18022362
21568677,18022363
21569520,8145033
21572044,14525967
21572432,14525967
21573233,10837071
21576351,18048652
21584194,10837071
21586107,15494428
21586136,18022362
21589652,15494428
21592405,18048652
21592610,18048652
21592969,10837071
21593144,8145033
21593731,18048652
21597464,18022362
21597464,18022363
21603329,15494428
21606193,10837071
21606193,16603398
21606507,16603398
21607111,15494428
21607122,15494428
21607123,15494428
21607131,15494428
21607132,15494428
21612588,8145033
21612602,8145033
21620750,16603398
21621609,10837071
21622571,16603398
21624163,14525967
21624799,18048652
21624938,14525967
21625521,15494428
21628458,10837071
21629204,10837071
21629736,10837071
21632715,14525967
21635227,8145033
21637109,8145033
21637334,18048652
21637820,15494428
21641374,15494428
21641561,18048652
21646346,8145033
21646346,18048652
21647195,18048652
21647223,14525967
21652595,15494428
21652644,18048652
21653527,15494428
21653699,18022362
21653699,18022363
21653999,18022362
21658607,18048652
21658764,15494428
21663543,15494428
21664409,18048652
21665565,10837071
21666821,15494428
21670490,16603398
21670496,14525967
21670849,10837071
21678464,15494428
21686130,18048652
21687543,14525967
21687652,18048652
21687747,10837071
21691303,18048652
21692985,18048652
21694770,18048652
21697465,18022362
21697465,18022363
21697489,14525967
21698117,15494428
21701674,18048652
21703534,16603398
21703539,16603398
21703839,15494428
21705455,14525967
21707070,15494428
21708028,18048652
21708940,16603398
21709152,8145033
21709606,8145033
21711157,15494428
21716750,15494428
21717071,8145033
21718315,14525967
21719725,18048652
21724651,18022363
21725054,18048652
21726829,15494428
21729324,10837071
21731643,14525967
21737330,18022362
21737330,18022363
21738708,18022362
21738708,18022363
21740350,15494428
21741984,14525967
21742225,15494428
21743832,18022362
21743832,18022363
21745567,18048652
21747757,18048652
21751146,14525967
21752807,15494428
21757510,18048652
21760551,18022362
21760551,18022363
21760595,16603398
21762539,15494428
21766179,8145033
21770019,18048652
21771658,18048652
21772249,18022362
21772834,10837071
21775459,14525967
21775464,14525967
21776408,10837071
21777379,10837071
21777379,15494428
21784860,10837071
21792366,10837071
21793671,8145033
21794090,18048652
21798013,15494428
21799736,8145033
21802991,18048652
21805471,14525967
21807870,18022362
21807870,18022363
21810240,14525967
21811551,8145033
21811625,18048652
21811692,10837071
21813450,8145033
21813505,10837071
21814576,10837071
21815640,18048652
21820428,14525967
21822425,15494428
21823233,18048652
21824392,10837071
21826207,14525967
21826226,18048652
21829658,18048652
21833581,18048652
21834971,14525967
21838782,10837071
21843349,10837071
21843360,15494428
21849505,18022362
21849505,18022363
21849548,10837071
21850212,15494428
21858193,10837071
21860412,18048652
21862579,16603398
21863020,18022362
21863020,18022363
21864075,15494428
21868483,18048652
21869881,10837071
21873240,10837071
21873936,10837071
21874024,18022362
21874163,18022362
21874163,18022363
21880980,14525967
21883381,10837071
21885481,10837071
21887294,10837071
21888659,8145033
21898687,15494428
21898694,15494428
21900180,10837071
21900239,16603398
21900745,18022362
21900745,18022363
21904787,15494428
21904978,8145033
21905958,15494428
21909274,14525967
21911818,14525967
21911831,18048652
21912509,18048652
21916593,15494428
21917534,18048652
21918619,18022362
21924924,8145033
21926986,15494428
21931591,16603398
21931591,18022362
21931634,10837071
21934652,15494428
21935389,14525967
21937636,8145033
21940790,15494428
21943488,8145033
21949249,16603398
21949547,18048652
21952165,15494428
21957233,18048652
21959933,18022362
21959933,18022363
21960443,15494428
21960725,15494428
21963849,18022362
21963849,18022363
21964900,18048652
21965841,14525967
21969033,18022362
21969033,18022363
21976060,10837071
21976655,10837071
21980392,15494428
21981915,18022362
21981915,18022363
21984125,18048652
21988324,15494428
21990950,10837071
21994719,10837071
21994906,10837071
21997384,8145033
22007272,15494428
22012065,8145033
22017429,16603398
22017429,18022362
22020068,15494428
22022286,18048652
22022389,10837071
22024742,14525967
22028622,18022362
22028622,18022363
22028648,10837071
22035846,8145033
22035854,18048652
22036866,10837071
22037302,10837071
22037414,16603398
22038529,16603398
22040803,14525967
22041898,10837071
22042248,18048652
22044352,14525967
22044427,10837071
22046560,15494428
22049529,18022362
22049529,18022363
22051109,10837071
22053081,18048652
22057826,14525967
22058146,18048652
22065573,10837071
22065589,18022362
22071693,10837071
22072774,10837071
22072963,14525967
22072965,8145033
22074783,10837071
22075985,18022362
22084590,15494428
22084676,10837071
22089168,16603398
22091683,15494428
22095280,18022363
22095281,18022362
22095281,18022363
22096484,18048652
22096610,14525967
22099304,16603398
22102825,18048652
22105838,8145033
22106309,10837071
22110641,10837071
22110693,15494428
22113231,18048652
22117219,18022362
22117219,18022363
22120206,10837071
22129848,14525967
22130160,8145033
22130799,14525967
22131942,10837071
22139845,10837071
22140625,18048652
22142221,14525967
22145045,18048652
22147701,10837071
22151542,15494428
22156202,16603398
22156642,15494428
22158412,16603398
22158430,18022362
22158430,18022363
22163327,8145033
22164344,14525967
22175793,15494428
22179575,16603398
22180830,15494428
22180846,15494428
22182481,8145033
22184009,10837071
22189820,18048652
22190941,15494428
22193102,15494428
22193709,16603398
22194985,10837071
22197570,15494428
22201990,14525967
22203041,18048652
22208910,8145033
22210895,18048652
22212761,16603398
22212761,18022362
22212761,18022363
22215596,18048652
22215938,15494428
22227317,15494428
22228987,15494428
22230487,14525967
22233251,8145033
22235752,15494428
22241084,18022362
22241084,18022363
22241684,14525967
22241962,18022362
22241962,18022363
22242033,15494428
22244329,10837071
22245616,18048652
22250097,15494428
22253700,18048652
22253797,18048652
22258247,10837071
22264190,15494428
22266691,14525967
22275902,8145033
22279539,10837071
22284622,10837071
22286145,10837071
22288588,14525967
22292067,14525967
22297296,16603398
22302144,18048652
22302196,18048652
22302935,16603398
22302935,18022362
22302935,18022363
22303335,18048652
22303357,18048652
22303398,18048652
22306790,18048652
22307082,10837071
22311511,8145033
22312330,18048652
22315325,16603398
22315617,15494428
22315656,10837071
22319435,14525967
22319449,16603398
22321024,15494428
22321448,18048652
22321819,18048652
22325366,18022363
22326957,18048652
22327219,18022362
22327219,18022363
22327365,10837071
22328133,15494428
22333735,16603398
22334699,8145033
22343828,16603398
22344686,18048652
22345444,8145033
22345800,15494428
22347159,18048652
22347990,14525967
22351564,18048652
22351925,15494428
22351933,8145033
22352763,14525967
22353710,18048652
22359619,14525967
22360484,10837071
22361747,10837071
22362743,18048652
22362752,18048652
22362767,16603398
22362767,18022363
22363499,15494428
22363678,10837071
22363701,15494428
22363778,8145033
22364742,10837071
22364875,16603398
22365663,14525967
22368355,15494428
22371183,18048652
22371602,14525967
22381618,18022362
22382178,15494428
22385653,15494428
22390479,15494428
22390971,16603398
22393325,18048652
22396549,14525967
22403157,14525967
22403241,10837071
22403616,18022362
22403723,10837071
22406003,16603398
22406060,14525967
22408395,18048652
22413863,18022362
22417244,14525967
22417628,15494428
22419580,14525967
22420778,10837071
22420778,16603398
22421148,18048652
22421964,16603398
22421964,18022362
22421969,15494428
22423982,8145033
22427970,18048652
22427987,8145033
22427989,18048652
22429995,15494428
22432015,15494428
22433222,10837071
22435546,10837071
22435549,16603398
22435550,16603398
22435551,18022362
22435551,18022363
22435559,16603398
22437532,15494428
22438076,15494428
22445657,10837071
22447076,8145033
22452937,16603398
22453923,14525967
22454775,10837071
22461492,8145033
22462538,15494428
22466646,10837071
22467443,15494428
22468167,18048652
22472082,10837071
22473297,15494428
22474288,14525967
22474293,18048652
22474329,10837071
22489648,10837071
22491715,18048652
22496863,8145033
22500143,15494428
22503553,18048652
22509103,14525967
22509425,15494428
22511979,18048652
22514554,18048652
22514633,10837071
22514713,10837071
22517918,18022362
22517918,18022363
22521794,16603398
22525270,16603398
22526675,14525967
22532440,18022362
22534782,10837071
22536164,14525967
22536283,10837071
22536412,14525967
22538991,18048652
22539792,14525967
22539976,15494428
22541644,10837071
22542159,15494428
22545670,10837071
22546280,15494428
22546853,18048652
22547990,14525967
22550127,8145033
22553325,8145033
22558117,18022362
22558117,18022363
22558153,15494428
22561154,8145033
22563812,15494428
22566567,14525967
22566816,14525967
22566835,18048652
22566871,14525967
22566943,15494428
22566987,15494428
22567366,10837071
22568914,18048652
22570473,18022362
22570473,18022363
22572938,10837071
22576252,15494428
22584641,10837071
22585548,8145033
22585859,16603398
22586039,8145033
22589389,10837071
22590573,16603398
22590573,18022362
22591661,8145033
22593578,10837071
22594666,14525967
22596221,16603398
22605335,16603398
22606205,15494428
22611423,8145033
22611435,10837071
22615127,8145033
22615130,8145033
22615251,8145033
22615556,14525967
22619631,14525967
22622040,10837071
22624040,10837071
22629256,15494428
22642802,14525967
22645619,15494428
22647357,18048652
22647358,18048652
22647696,8145033
22649774,16603398
22654884,16603398
22655232,15494428
22655234,18022362
22655234,18022363
22660936,18048652
22662207,14525967
22664919,18048652
22665486,18048652
22666585,16603398
22668751,15494428
22669168,18048652
22669972,18022362
22669972,18022363
22675249,8145033
22675332,18048652
22675353,15494428
22675515,10837071
22675530,18048652
22681633,15494428
22684243,10837071
22684895,18048652
22685329,18022362
22685473,15494428
22688817,14525967
22690111,10837071
22695613,18022362
22695613,18022363
22698995,18048652
22701127,15494428
22701598,14525967
22701849,15494428
22705044,8145033
22705797,18048652
22708060,15494428
22708077,10837071
22708488,18048652
22709686,15494428
22710667,15494428
22718360,10837071
22718820,16603398
22719999,15494428
22720189,18048652
22720874,10837071
22722901,10837071
22723222,10837071
22723523,14525967
22729554,15494428
22733995,10837071
22737154,15494428
22739989,18022363
22740319,14525967
22743036,14525967
22745805,10837071
22749353,8145033
22749354,8145033
22751125,18022362
22751125,18022363
22754344,10837071
22761856,18048652
22769232,15494428
22771362,15494428
22773680,14525967
22775077,15494428
22776206,15494428
22778753,15494428
22783252,15494428
22783275,10837071
22787462,15494428
22788801,15494428
22790203,18022362
22790203,18022363
22802047,10837071
22802347,14525967
22802911,18048652
22802946,15494428
22804571,14525967
22804624,15494428
22807527,14525967
22811913,16603398
22812379,14525967
22812502,15494428
22815777,18048652
22815916,14525967
22816036,10837071
22822009,14525967
22825336,14525967
22826708,15494428
22829954,18048652
22836578,14525967
22844247,18048652
22844514,16603398
22848449,16603398
22848514,14525967
22848594,18048652
22851709,14525967
22851815,8145033
22853196,14525967
22853714,18048652
22855501,8145033
22860037,16603398
22862733,8145033
22862802,15494428
22869154,15494428
22869791,18048652
22870228,18048652
22875619,8145033
22879980,8145033
22880008,14525967
22880103,10837071
22885980,10837071
22886855,15494428
22888231,15494428
22889224,16603398
22902743,18048652
22903019,15494428
22903157,18048652
22913454,15494428
22916190,10837071
22918031,14525967
22919472,18048652
22919516,14525967
22921595,18048652
22927248,15494428
22927431,18022362
22927431,18022363
22933833,8145033
22934195,18022362
22934195,18022363
22941906,14525967
22942254,18022363
22942435,8145033
22942767,15494428
22949549,10837071
22952668,14525967
22952765,18048652
22952868,8145033
22952885,18048652
22961659,14525967
22965126,18048652
22965992,15494428
22966004,8145033
22969767,8145033
22970008,18022362
22970344,15494428
22973239,15494428
22973518,10837071
22974541,8145033
22975874,8145033
22976836,14525967
22983898,14525967
22984075,10837071
22985959,10837071
22988011,15494428
22988300,10837071
22993663,18048652
22997518,10837071
23006329,16603398
23011138,18048652
23011741,15494428
23018783,18048652
23027537,10837071
23028373,18048652
23028627,15494428
23028651,8145033
23029081,15494428
23029178,15494428
23032264,18022362
23032264,18022363
23034144,18048652
23047895,8145033
23049573,15494428
23054134,18022362
23054134,18022363
23056009,18048652
23057778,10837071
23058369,14525967
23060939,10837071
23070001,16603398
23070118,15494428
23071674,15494428
23073473,18048652
23073834,16603398
23076329,8145033
23077035,14525967
23078878,14525967
23083446,18048652
23083975,15494428
23084372,10837071
23086271,18048652
23093863,15494428
23095752,8145033
23110456,14525967
23113506,14525967
23114628,10837071
23118924,8145033
23121666,14525967
23123196,16603398
23123443,18048652
23124633,15494428
23125016,16603398
23125016,18022362
23125016,18022363
23130928,8145033
23144726,15494428
23144852,14525967
23150790,18048652
23151140,16603398
23151140,18022362
23151140,18022363
23152879,14525967
23152950,15494428
23160217,8145033
23162429,14525967
23162752,8145033
23162801,15494428
23167734,15494428
23168580,10837071
23170800,18048652
23185370,10837071
23188744,14525967
23197203,14525967
23197639,15494428
23197640,15494428
23197761,15494428
23197779,15494428
23197812,15494428
23200777,14525967
23209027,18048652
23213311,10837071
23215004,15494428
23215807,18048652
23221546,10837071
23223278,18022362
23226789,8145033
23226942,18048652
23226945,15494428
23227090,15494428
23227223,18048652
23229544,10837071
23230394,18048652
23236276,8145033
23236286,10837071
23236440,18048652
23237239,15494428
23239998,10837071
23240027,18022362
23240027,18022363
23247627,16603398
23248260,18022362
23248260,18022363
23249752,18048652
23251621,15494428
23251688,8145033
23264887,15494428
23266891,15494428
23269702,18022362
23269702,18022363
23271708,15494428
23271730,10837071
23271970,14525967
23272637,14525967
23274348,15494428
23275336,18022362
23275336,18022363
23278551,8145033
23278719,8145033
23282371,14525967
23282474,18048652
23284698,18048652
23284842,15494428
23284905,8145033
23284979,8145033
23285016,14525967
23286224,18048652
23289000,15494428
23292883,15494428
23293655,18048652
23294515,10837071
23295415,15494428
23297344,18022362
23301012,15494428
23301098,18022362
23303774,18048652
23305345,10837071
23305733,8145033
23308061,18048652
23312890,16603398
23316192,10837071
23319959,15494428
23322900,14525967
23325846,18048652
23328672,18022363
23329909,14525967
23332762,10837071
23335948,15494428
23335963,18048652
23341914,8145033
23349015,18022362
23349015,18022363
23349310,15494428
23355740,14525967
23359110,18048652
23359607,18048652
23362438,15494428
23364976,15494428
23369339,15494428
23369493,15494428
23378585,18022362
23378585,18022363
23382819,18048652
23383086,14525967
23384097,14525967
23386861,18048652
23386901,15494428
23388133,10837071
23400582,15494428
23402308,14525967
23403634,18022362
23403634,18022363
23404889,10837071
23405128,8145033
23405156,8145033
23405193,18048652
23405269,18048652
23408948,8145033
23409168,10837071
23414127,18048652
23418394,10837071
23420887,14525967
23422957,10837071
23429263,18022363
23430540,15494428
23431364,14525967
23432162,18048652
23435093,18048652
23437272,10837071
23441211,8145033
23441730,16603398
23443118,18048652
23443536,18022363
23444213,10837071
23449804,14525967
23450173,18048652
23453969,10837071
23455675,16603398
23459332,14525967
23459942,16603398
23461413,8145033
23467386,15494428
23469147,10837071
23469196,15494428
23471659,10837071
23478252,14525967
23483985,18048652
23495970,16603398
23499372,14525967
23509139,8145033
23509740,15494428
23514011,14525967
23515717,16603398
23516985,8145033
23518691,14525967
23524849,18022362
23524849,18022363
23525320,10837071
23528856,18048652
23530033,10837071
23531747,16603398
23538445,18022362
23538445,18022363
23548901,18022362
23550641,18048652
23552284,8145033
23553833,10837071
23554816,15494428
23554956,10837071
23555623,18022362
23558962,18048652
23565116,8145033
23570381,14525967
23570623,18048652
23571738,18048652
23572509,18048652
23574329,15494428
23576160,16603398
23576899,18048652
23578018,15494428
23578110,15494428
23579957,10837071
23580887,15494428
23582400,18048652
23583330,10837071
23589353,14525967
23592398,10837071
23592838,15494428
23593001,8145033
23596533,10837071
23597168,18048652
23598528,18048652
23599797,10837071
23602765,16603398
23603814,18022362
23603814,18022363
23603982,18022363
23604103,14525967
23606870,8145033
23607314,15494428
23607751,15494428
23612498,16603398
23612709,18022362
23615467,14525967
23617628,18048652
23624759,18048652
23626930,10837071
23632891,10837071
23633288,15494428
23635779,10837071
23642057,18048652
23644531,14525967
23646894,10837071
23647010,18048652
23647513,10837071
23651223,18022362
23651223,18022363
23667643,14525967
23669245,18022362
23671810,15494428
23671814,15494428
23675026,15494428
23675368,8145033
23683334,14525967
23685908,10837071
23694810,15494428
23696005,18048652
23696365,18048652
23708096,10837071
23717140,14525967
23717324,18048652
23718853,10837071
23720668,18048652
23724320,10837071
23727936,15494428
23729500,8145033
23732909,16603398
23732909,18022362
23732909,18022363
23733335,8145033
23734727,15494428
23734780,15494428
23736003,15494428
23737654,14525967
23738299,15494428
23740289,18022362
23740289,18022363
23744964,18048652
23746843,10837071
23756689,15494428
23758787,18022362
23758787,18022363
23759523,15494428
23762097,8145033
23762309,8145033
23762805,14525967
23770038,14525967
23770847,16603398
23776228,10837071
23776406,10837071
23776656,18048652
23777204,14525967
23777591,18048652
23778976,10837071
23781253,14525967
23781501,14525967
23785284,14525967
23788042,15494428
23792592,18022362
23792592,18022363
23795941,15494428
23799077,18022362
23799077,18022363
23799412,14525967
23800120,14525967
23800860,14525967
23801859,15494428
23802625,15494428
23805318,10837071
23806890,18048652
23810014,10837071
23818254,18022362
23818254,18022363
23818581,18048652
23820300,14525967
23821546,18048652
23823647,18048652
23825476,18048652
23825947,8145033
23826305,15494428
23826757,14525967
23828565,18022362
23829893,8145033
23833249,8145033
23833683,16603398
23840438,18048652
23840526,15494428
23840844,14525967
23844119,10837071
23847625,15494428
23849445,14525967
23851495,10837071
23852022,16603398
23853610,15494428
23858036,8145033
23862134,15494428
23863711,14525967
23864795,15494428
23867762,15494428
23868066,18022362
23870485,10837071
23880502,15494428
23881028,14525967
23885077,8145033
23885315,10837071
23885321,18048652
23885779,15494428
23890064,15494428
23892367,16603398
23892367,18022363
23892388,15494428
23895495,15494428
23901138,16603398
23901839,8145033
23905055,18048652
23905066,10837071
23908690,18022363
23912672,8145033
23914299,10837071
23918204,14525967
23920159,18048652
23924154,8145033
23936267,8145033
23936765,10837071
23938772,18048652
23940676,15494428
23947678,14525967
23948983,15494428
23951248,15494428
23951545,16603398
23954844,18048652
23962805,14525967
23966989,10837071
23967171,8145033
23967321,18022362
23970121,16603398
23971414,15494428
23972990,16603398
23972990,18022362
23972990,18022363
23975178,15494428
23975863,14525967
23975882,15494428
23981284,8145033
23983402,18048652
23983424,18048652
23984334,18048652
23986494,16603398
23986643,14525967
23990022,18022362
23990022,18022363
23990677,16603398
23990677,18022362
23990677,18022363
23991170,15494428
23992827,15494428
23994436,16603398
23994875,14525967
23994887,8145033
23997530,18048652
23999157,15494428
23999295,18022362
24001203,18048652
24007274,15494428
24008361,18022363
24008839,16603398
24008839,18022362
24009706,8145033
24009873,10837071
24012416,8145033
24012417,14525967
24014084,8145033
24015236,10837071
24023707,14525967
24027662,8145033
24030154,18022362
24030154,18022363
24033137,10837071
24038216,18022363
24039253,10837071
24039936,18048652
24039959,10837071
24040572,10837071
24043462,15494428
24045890,18048652
24053186,18048652
24054986,10837071
24055343,18048652
24058377,14525967
24058673,14525967
24058682,10837071
24058799,14525967
24059918,14525967
24063735,14525967
24065887,18048652
24066302,10837071
24067962,16603398
24068742,15494428
24068884,15494428
24070383,8145033
24075926,18048652
24077523,15494428
24078085,18048652
24078927,14525967
24083466,8145033
24086459,10837071
24089414,15494428
24092754,10837071
24092986,15494428
24092992,18022362
24092992,18022363
24098298,8145033
24098568,16603398
24098568,18022362
24098568,18022363
24098722,14525967
24101667,10837071
24104966,18022362
24104966,18022363
24106704,15494428
24109220,10837071
24109239,10837071
24113327,15494428
24124557,15494428
24126524,10837071
24129242,18048652
24130925,10837071
24131213,8145033
24133413,18048652
24137382,18048652
24143232,18022362
24144979,16603398
24146063,15494428
24147092,14525967
24147585,15494428
24150799,10837071
24152255,8145033
24154688,14525967
24158362,10837071
24162664,15494428
24166242,14525967
24167504,14525967
24171176,14525967
24172333,18048652
24179600,15494428
24184162,18048652
24185374,18048652
24185619,15494428
24187449,10837071
24187625,15494428
24194568,18022362
24198426,14525967
24198510,15494428
24198531,15494428
24198534,15494428
24198734,10837071
24199198,14525967
24205424,14525967
24209638,18048652
24212236,18048652
24212824,14525967
24213318,8145033
24214874,18048652
24223149,18022363
24224122,10837071
24224147,14525967
24224465,10837071
24232096,18022362
24232096,18022363
24232253,15494428
24237965,15494428
24238341,18048652
24240124,18048652
24241493,14525967
24244017,16603398
24257594,14525967
24260367,10837071
24266532,16603398
24272361,18048652
24277828,14525967
24278004,18048652
24281564,14525967
24281946,14525967
24283517,10837071
24287696,18022362
24287697,18022362
24287697,18022363
24292837,16603398
24295132,18022362
24295132,18022363
24297321,15494428
24304929,15494428
24319467,14525967
24321625,18048652
24322872,15494428
24323043,10837071
24328934,8145033
24335304,8145033
24336087,15494428
24339827,10837071
24339969,15494428
24345197,8145033
24348757,14525967
24349659,15494428
24357260,14525967
24358206,8145033
24358208,18048652
24358292,14525967
24358331,10837071
24369427,18048652
24370862,15494428
24371285,18048652
24372569,15494428
24375677,16603398
24375678,16603398
24376880,14525967
24379373,16603398
24383051,18048652
24383407,18048652
24385804,15494428
24386129,15494428
24386553,15494428
24386599,15494428
24391212,8145033
24391353,15494428
24391643,14525967
24391645,18022362
24391645,18022363
24391808,8145033
24393246,15494428
24394640,14525967
24396025,10837071
24396373,15494428
24397734,15494428
24401233,18048652
24401839,15494428
24402161,18022362
24402161,18022363
24402230,18048652
24404190,18048652
24406104,15494428
24406271,15494428
24409183,8145033
24409403,15494428
24412261,16603398
24412261,18022362
24418292,18048652
24422988,18022362
24422988,18022363
24427168,18048652
24428376,15494428
24428415,8145033
24429633,18048652
24432023,18022362
24432023,18022363
